player_name,first_name,last_name,football_name,player_team,nflreadpy_id,espn_id,headshot,position,status,jersey_number,birth_date,college_name
Tony Berti,Charles,Berti,,SEA,00-0001194,7850,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fqlxzb2t1grnkdmbomlj",OT,ACT,72,1972-06-21,Colorado
Tony Blue,Anthony,Blue,,SEA,BLU118654,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qjgjzmtbxjrrz4hzcmoo",DB,ACT,0,1964-09-19,UNLV
Tony Brown,Anthony,Brown,,SEA,00-0002067,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pqqbbqdnmgob6xmltnbz",CB,ACT,0,1970-05-15,Fresno State
Tony Burse,Tony,Burse,,SEA,BUR701977,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jjewtm3vlib5ukltqyne",RB,ACT,0,1965-04-04,Middle Tennessee State
Tony Caldwell,Anthony,Caldwell,,SEA,CAL110744,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kzmv5nfj26blwne1p2rn",LB,ACT,0,1961-04-01,Washington
Tony Covington,Anthony,Covington,,SEA,00-0003559,7073,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/raesfuyw2iulncrvoi58",SAF,ACT,0,1967-12-26,Virginia
Tony Donald,Anthony,Donald,,SEA,00-0021137,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ta9hrp3t4bfmjhjyqvwg",LB,RES,85,1979-06-04,Western State
Tony Green,Anthony,Green,,SEA,GRE047730,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/duwvauaoinnvj4yvmivw",RB,ACT,0,1956-09-26,Florida
Tony Stewart,Tony,Stewart,,SEA,00-0015713,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xrvqb6pfbzuxrc7vgrop",RB,CUT,0,1968-01-30,Iowa
Toran James,Toran,James,,SEA,00-0008264,8144,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q0trauy5ktqjceantco5",LB,CUT,58,1974-03-08,North Carolina A&T
Tory Horton,Tory,Horton,Tory,SEA,00-0040648,4597703,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vpgs86vlcp3gejw6tget",WR,ACT,15,2002-11-29,Colorado State; Nevada
Travis Fisher,Travis,Fisher,,SEA,00-0021083,3592,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xs4bvfwntbaxo8vikwfw",DB,CUT,28,1979-09-12,UCF
Travis Lulay,Travis,Lulay,,SEA,00-0023899,11927,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/isq4mul7olkophomfzkg",QB,CUT,0,1983-09-27,Montana State
Tre Madden,Curtis,Madden,Tre,SEA,00-0032472,2577245,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gxkbbtamw8l5tpecbssm",FB,ACT,38,1993-08-16,USC
Trevone Boykin,Trevone,Boykin,Trevone,SEA,00-0032462,2575910,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nxf2zqb0u0n171qkase5",QB,DEV,2,1993-08-22,TCU
Ty Allert,Ty,Allert,,SEA,ALL676025,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/emc3hixu4tifilo3jwmf",LB,ACT,0,1963-07-23,Texas
Ty Okada,Tyler,Okada,Ty,SEA,00-0038765,4247808,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qnhwwei8cfomvdveuhg2",DB,ACT,39,1999-06-04,Montana State
Ty Zentner,Ty,Zentner,Ty,SEA,00-0038490,4569130,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rmprz572lgnxuojnxh5p",P,CUT,,1998-06-07,Kansas State; Butler County JC
Tyjon Lindsey,Tyjon,Lindsey,Tyjon,SEA,00-0038763,4240801,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hurbomfhep6k6ej8v4wz",WR,CUT,81,1999-01-07,Oregon State; Nebraska
Tyler Hall,Tyler,Hall,Tyler,SEA,00-0035783,4048718,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/meyai4iv2fxkclmmccwc",CB,UFA,35,1998-10-31,Wyoming
Tyler Mabry,Tyler,Mabry,Tyler,SEA,00-0036059,3916587,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gg1gcamqt7wf2dppmmcq",TE,DEV,85,1996-11-21,Maryland
Tyler Roehl,Tyler,Roehl,,SEA,00-0026623,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lehhgulppgrza0nyxzgu",RB,RES,0,1986-01-26,North Dakota State
Tyler Schmitt,Tyler,Schmitt,,SEA,00-0026329,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/psygq1fyjzkvoa6eldmr",LS,RES,48,1986-03-25,San Diego State
Tyler Slavin,Tyler,Slavin,,SEA,00-0031819,2516911,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbcyklbodkicyoyukusc",WR,RES,8,1992-01-29,New Mexico Highlands Univ.
Tylor Harris,Tylor,Harris,Tylor,SEA,00-0033174,2970130,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x3gri7wtdy0t5e5d6zdb",DE,NWT,0,1994-02-16,Wake Forest
Tyree Davis,Tyree,Davis,,SEA,00-0004061,7789,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a1h2cnedne1uwtoghjdi",WR,ACT,83,1970-09-23,Central Arkansas
Tyrice Knight,Tyrice,Knight,Tyrice,SEA,00-0039815,4686540,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eqhzoc3hrxk94vxolfws",LB,ACT,48,1999-12-20,Texas-El Paso; Independence Comm. College
Tyrone Broden,Tyrone,Broden,Tyrone,SEA,00-0040053,4429313,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tym9nyluqkz0yoc86oe0",WR,ACT,85,2001-02-26,Arkansas; Bowling Green
Tyrone Rodgers,Tyrone,Rodgers,,SEA,00-0013942,7279,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xjxbqkmekzo8oihlaj6s",DT,RES,0,1969-04-27,Washington; Oklahoma
Tyronne Stowe,Tyronne,Stowe,,SEA,00-0015787,6715,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/evgquoij8wlxjhbnrkjx",LB,RES,59,1965-05-30,Rutgers
Tyrus Thompson,Tyrus,Thompson,Tyrus,SEA,00-0031604,2514241,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/eoupu53rhh8enew34lkj",OT,RES,67,1991-11-17,Oklahoma
Uchenna Nwosu,Anon,Nwosu,Uchenna,SEA,00-0034350,3120358,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/eovri4ccfixdbtikxbyg",LB,ACT,7,1996-12-28,USC
Vai Taua,Vailala,Taua,,SEA,00-0028511,14535,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gel2rkngcvjgkwh6st9e",RB,CUT,40,1988-10-11,Nevada
Vann McElroy,Vann,McElroy,,SEA,00-0010830,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jet5q8wozkbt5ufeine3",DB,RES,0,1960-01-13,Baylor
Vaughn Meatoga,Vaughn,Meatoga,,SEA,00-0028971,15743,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dryhqdpcgu8eftzh4lnt",DT,CUT,0,1989-08-19,Hawaii
Velus Jones Jr.,Velus,Jones,Velus,SEA,00-0037745,4035693,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fchis2k7zzpqg9sv1ya1",WR,ACT,,1997-05-11,Tennessee; USC
Vernon Dean,Vernon,Dean,,SEA,DEA711924,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cr6htckxk7q2ccec1p0e",DB,ACT,0,1959-05-05,San Diego State; Alliant International University; Los Angeles Valley College
Vernon Maxwell,Vernon,Maxwell,,SEA,MAX726754,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/p2uwz9cqatgnatylktop",OLB,ACT,0,1961-10-25,Arizona State
Vic Minor,Victor,Minor,,SEA,MIN586284,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l22kkmotrmmi0j0vrxwy",DB,ACT,0,1958-11-28,Louisiana-Monroe
Vincent Wagner,Vincent,Wagner,,SEA,WAG663847,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e6cqktuptyvg0htfk7ju",K,RET,0,1959-07-16,Northwestern College (MN)
Vuna Tuihalamaka,Vuna,Tuihalamaka,,SEA,00-0027475,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yipdvldjsvynyozvubnk",LB,DEV,0,1987-02-28,Arizona
Wale Dada,Omowale,Dada,,SEA,00-0024168,9910,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/klq3ol6lyurv1kjgm8ux",DB,DEV,0,1983-05-31,Washington State
Walter Bernard,Walter,Bernard,,SEA,00-0020254,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kxbuxphs9vusponf62hn",CB,ACT,30,1978-05-03,New Mexico
Walter Jones,Walter,Jones,,SEA,00-0008894,1230,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x1cyk4dzlwh0wk23iuj6",OT,RES,71,1974-01-19,Florida State; Holmes County JC
Warren Wheat,Warren,Wheat,,SEA,00-0017485,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/q7qyr1snxpssiwvyudyk",G,ACT,0,1967-05-13,BYU
Wayne Gallman,Wayne,Gallman,Wayne,SEA,00-0033950,3045127,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zrc9lbsy94hxanrf5voo",RB,DEV,29,1994-10-01,Clemson
Wes Dove,Wesley,Dove,,SEA,DOV664464,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w3q5hrsnbtlocqsket06",DE,ACT,0,1964-02-09,Syracuse
Wes Pate,John,Pate,,SEA,00-0021338,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nfa1pjlueks44wgqlxuc",QB,CUT,12,1979-03-24,Stephen F. Austin State; Louisiana Tech
Wes Saxton,William,Saxton,Wes,SEA,00-0031864,2972765,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mlfdyrfoxhrurwfpwi8k",TE,DEV,0,1993-08-13,South Alabama; Itawamba JC
Wesly Mallard,Wesly,Mallard,,SEA,00-0021298,3753,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/f0puqchr47gz4rru8gdj",LB,RES,53,1978-11-21,Oregon
Will Tukuafu,William,Tukuafu,,SEA,00-0027905,13913,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/szb9kincx0nhxnwxxmcj",FB,RES,46,1984-01-03,Oregon; Scottsdale CC; Mesa CC
Wilson Alvarez,Wilson,Alvarez,,SEA,ALV207645,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ndhhufrypes3bbfaamrw",K,ACT,0,1957-03-22,Southeastern Louisiana; College of the Sequoias; New Mexico Military Institute
Winston Moss,Winston,Moss,,SEA,00-0011757,6873,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/l41hcicgc97rmefoyzaq",OLB,RES,55,1965-12-24,Miami
Wy'Kevious Thomas,Wy'Kevious,Thomas,Wy'Kevious,SEA,00-0040064,4428657,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oze4dwftg5cerptvolzb",DT,ACT,,2000-07-05,South Alabama
Xavier Crawford,Xavier,Crawford,Xavier,SEA,00-0035293,3860287,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aqwneslgs9rsvnmjzvcd",DB,ACT,37,1995-12-10,Central Michigan
Xavier Turner,Xavier,Turner,Xavier,SEA,00-0035494,3119996,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n5r3fujsytlhcfsi8ox4",RB,CUT,0,1994-12-24,Tarleton State
Yvenson Bernard,Yvenson,Bernard,,SEA,BER239728,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ffnr0vpbqjmmbjxbecsd",RB,CUT,0,1984-10-25,Oregon State
Zach Charbonnet,Zachariah,Charbonnet,Zach,SEA,00-0039165,4426385,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jqbzg5e8pdltbnb7hc8p",RB,ACT,26,2001-01-08,UCLA; Michigan
Zach Miller,Zachary,Miller,,SEA,00-0025425,10482,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zzyshc4yuvfrkkbacm07",TE,RES,86,1985-12-11,Arizona State
Zachary Dixon,Zachary,Dixon,,SEA,DIX766692,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mbxaeeef5pv47nyavoiu",RB,ACT,0,1956-03-05,Temple; Dean JC
Aaron Burbridge,Aaron,Burbridge,Aaron,SF,00-0032441,2979533,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bugnmtls6p4dz9boruea",WR,CUT,0,1993-12-23,Michigan State
Aaron Neary,Aaron,Neary,Aaron,SF,00-0032459,2565338,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/odvmjxegwtwf1ybijlvm",C,CUT,0,1992-11-15,Eastern Washington
Adam Shuler,Adam,Shuler,Adam,SF,00-0035922,3929896,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hvfnwdi2xmr3tbuvk2d6",DT,CUT,0,1996-12-16,Florida
Adrian Amos,Adrian,Amos,Adrian,SF,00-0031584,2582132,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/igawxadxnpihzzpzw9oe",S,CUT,34,1993-04-29,Penn State
Adrian Cooper,Adrian,Cooper,,SF,00-0003440,6780,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/k7y4wwchtnxopzhsukwk",TE,ACT,49,1968-04-27,Oklahoma
Adrian Martinez,Adrian,Martinez,Adrian,SF,00-0038658,4361182,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uxqlgiljk3wecurnynmg",QB,ACT,,2000-01-07,Kansas State; Nebraska
Ahmed Plummer,Ahmed,Plummer,,SF,00-0019603,2155,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vqpzpgf1pey73zlx9ghl",CB,ACT,29,1976-03-26,Ohio State
Akeem Spence,Akeem,Spence,Akeem,SF,00-0030402,15958,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/psegy2ft4lr56hkwtzhk",DT,DEV,55,1991-11-29,Illinois
Al Blades,Alfonso,Blades,,SF,00-0019785,4362500,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lhp8fggdo2kydaaduuqv",DB,CUT,45,1977-03-19,Miami
Al Cowlings,Allen,Cowlings,,SF,COW622932,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bcokpl0w93w49udwrgek",DE,ACT,0,1947-06-16,USC
Al Dixon,Albert,Dixon,,SF,DIX063891,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jnagwfswvpvhloplqv4o",TE,ACT,0,1954-04-05,Iowa State
Al Matthews,Alvin,Matthews,,SF,MAT501472,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/azwianltpseptpttetah",DB,ACT,0,1947-11-07,Texas A&M University-Kingsville
Al Netter,Alexander,Netter,,SF,00-0028904,15171,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j7kd2nmloitot7nvduos",OT,DEV,0,1989-07-21,Northwestern
Albert Reese,Albert,Reese,,SF,00-0013530,8198,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/u2tlxv99qwze4mo4bhgb",DT,ACT,71,1973-04-29,Grambling State
Alec Millen,Alec,Millen,,SF,00-0011229,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tjnsth5wyyqv7dafbnod",OT,ACT,0,1970-09-25,Georgia
Alex Barrett,Alejandro,Barrett,Alex,SF,00-0033746,2976114,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ckui91mrqawzzbz9jjxa",DE,ACT,58,1994-03-06,San Diego State
Alex Debniak,Alex,Debniak,,SF,00-0030026,16453,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/glfrzv2mhnbk7ug6wdnt",RB,RES,0,1990-01-05,Stanford
Alex Hoffman-Ellis,Alex,Hoffman-Ellis,,SF,00-0028879,15158,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlffhxbo7dqdyykuhezc",LB,CUT,0,1989-08-14,Washington State
Alex Joseph,Alex,Joseph,,SF,00-0027433,13749,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/w8qas5uccxfpdqpiqwsz",LB,ACT,58,1988-07-06,Temple
Alex Lincoln,Alex,Lincoln,,SF,00-0020539,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mdlygavezgj6notaujld",LB,RES,0,1977-11-17,Auburn
Alex Mack,Javon,Mack,Alex,SF,00-0026997,12616,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ebzxqyz5e7h7wrszr5vn",C,ACT,50,1985-11-19,California
Alfonso Smith,Alfonso,Smith,,SF,00-0027346,13642,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iekv37llp0u4uob0sby6",RB,ACT,38,1987-01-23,Kentucky
Alfred Collins,Alfred,Collins,Alfred,SF,00-0040721,4430835,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rjziol6cqynoyc0w0qfh",DT,ACT,95,2001-10-08,Texas
Alfredo Gutierrez,Alfredo,Gutierrez,Alfredo,SF,00-0037018,4842482,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fd9ci6oqzxjb3oausuy9",OT,DEV,77,1995-12-29,
Allan Kennedy,Allan,Kennedy,,SF,KEN332230,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gcnswkhv0y0hwlcw6zqy",OT,ACT,0,1958-01-08,Washington State
Amos Lawrence,Amos,Lawrence,,SF,LAW216672,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nlvfxepxkg9bczmpjuh0",RB,ACT,0,1958-01-09,North Carolina
Andre Hardy,Andre,Hardy,,SF,HAR073151,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zxtdk2xc2qewadizcrok",RB,ACT,0,1961-11-28,St. Mary's College (CA); Weber State; San Diego City College
Andre Torrey,Andre,Torrey,,SF,00-0023315,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dtdi9mfjobbg2ksx4z6j",LB,RES,55,1982-01-28,Arizona
Andrew Farmer,Andrew,Farmer,Andrew,SF,00-0038865,4394894,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yhtbla5k72ipuqg7kfne",LB,ACT,,2000-04-19,Lane College
Andrew Gardner,Andrew,Gardner,Andrew,SF,00-0026929,12659,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jxc1sogvif2f5h4venxc",G,ACT,66,1986-04-04,Georgia Tech
Andrew Lauderdale,Andrew,Lauderdale,Andrew,SF,00-0033500,2969125,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gra9tqwntcxzxvkum3kj",OT,RES,64,1993-11-22,New Hampshire
Andrew Tiller,Andrew,Tiller,Andrew,SF,00-0029661,15098,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mr2ua0hzlxbsauvslccr",G,ACT,61,1989-03-13,Syracuse; Nassau CC
Andrew Williams,Andrew,Williams,,SF,00-0022053,3999936,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tuveywexjqrnprsnwluw",DE,ACT,99,1979-04-18,Miami; Hinds CC
Anthony Davis,Anthony,Davis,Anthony,SF,00-0027863,13253,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/e3xasbg6rc0tlllgq5ww",OT,EXE,76,1989-10-11,Rutgers
Antone Exum,Antone,Exum,Antone,SF,00-0031267,16833,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lmd6gb12tpwhqfmebdgc",S,CUT,38,1991-02-27,Virginia Tech
Arland Bruce,Arland,Bruce,,SF,00-0018996,4838,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mxoydxjmthhh3sunaowv",WR,CUT,19,1977-11-23,Minnesota; Hutchinson CC
Arrington Jones,Arrington,Jones,,SF,JON066440,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ovpup0ia2gp4kukxlkje",RB,ACT,0,1959-12-16,Winston Salem State University
Asa Jackson,Rashaan,Jackson,Asa,SF,00-0029294,15081,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/xsllahfd4ilqlozs2ngd",DB,RES,30,1989-12-02,Cal Poly (San Luis Obispo)
Austen Pleasants,Austen,Pleasants,Austen,SF,00-0035829,3920814,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qrc7z7ftin1tjdvhdd8q",OL,ACT,62,1997-08-22,Ohio
Austin Bryant,Austin,Bryant,Austin,SF,00-0035531,3728253,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ag25mjupbuj0nfidcdsd",DE,DEV,56,1996-11-12,Clemson
Austin Mack,Austin,Mack,Austin,SF,00-0035869,4040623,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b0qw4yrgtryeikt4fypi",WR,DEV,0,1997-08-31,Ohio State
B.J. Johnson,Bill,Johnson,B.J.,SF,00-0033496,2567879,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zd2jfww39ietue5fp9wm",WR,CUT,83,1993-02-22,Georgia Southern
B.J. Tucker,Baigeh,Tucker,,SF,00-0022104,4636,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sulntylq2ubffu8nmax6",DB,RES,20,1980-10-12,Wisconsin
Bakari Grant,Bakari,Grant,,SF,00-0027490,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/j3g2mxykhhusohjgwkby",WR,DEV,13,1987-06-24,UC Davis
Baraka Atkins,Baraka-Bushad,Atkins,,SF,00-0025507,10564,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vasotf3ilvjdymtmpeqb",DE,CUT,76,1984-09-28,Miami
Barry Sims,Barry,Sims,,SF,00-0018925,2015,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tpv6rj5epjt5li9w5ni3",OT,ACT,65,1974-12-01,Utah; Dixie College (UT)
Bart Oates,Bart,Oates,,SF,00-0012288,7165,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tkogealjhzswalqyrpqx",C,ACT,0,1958-12-16,BYU
Ben Boulware,Benjamin,Boulware,Ben,SF,00-0033406,3045122,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hmyfkczee1xl0e4j7oo1",ILB,CUT,0,1994-08-07,Clemson
Ben Garland,Benjamin,Garland,Ben,SF,00-0027282,13802,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fkspr9fagr03lt1cueyf",C,RES,63,1988-04-06,Air Force
Bill Belk,William,Belk,,SF,BEL162850,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jw2inz55kzybxuv4iaa6",DT,ACT,0,1946-02-19,Maryland Univ. (Eastern Shore)
Bill Lafleur,William,Lafleur,,SF,00-0019084,4411,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/gbmygcdbn2lywukdfck9",P,ACT,4,1976-02-25,Nebraska
Bill McKoy,William,McKoy,,SF,MCK771238,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljp2ovvjjv415dzbr66p",LB,ACT,0,1948-07-17,Purdue
Bill Reid,William,Reid,,SF,REI375102,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/kdcxddzebgfeepypdldv",C,ACT,0,1952-05-02,Stanford; Long Beach City College
Bill Ring,William,Ring,,SF,RIN332232,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/c7kn1jj6lpu6tbrpcqwq",RB,ACT,0,1956-12-13,BYU; San Mateo
Blanchard Montgomery,Blanchard,Montgomery,,SF,MON438349,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jiphw3uc22mwqzethdzu",LB,ACT,0,1961-02-17,UCLA
Bob Ferrell,Robert,Ferrell,,SF,FER707526,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vhwsnmbvdxox9dub2yzi",RB,ACT,0,1952-11-13,UCLA
Bob Hayes,Robert,Hayes,,SF,HAY415275,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o95jzm34aduoh9libdlk",WR,ACT,0,1942-12-20,Florida A&M
Bob Horn,Robert,Horn,,SF,HOR207641,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dinf0cwrpffn4a5umk6m",LB,ACT,0,1954-02-06,Oregon State
Bob Hoskins,Robert,Hoskins,,SF,HOS207645,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/x8wbeaj1xx2a1p5dqjvf",DT,ACT,0,1945-09-16,Wichita State University
Bob Jury,Robert,Jury,,SF,JUR711924,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rwdsgnap8bxb9wqypatl",S,ACT,0,1955-10-05,Pittsburgh
Bob Martin,Robert,Martin,,SF,MAR695702,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pgjdaqsqrj5jvmkvpxbo",OLB,ACT,0,1953-11-14,Nebraska
Bob West,Robert,West,,SF,WES359918,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/guskui9icitvffdjgl38",WR,ACT,0,1950-10-03,San Diego State; San Diego Mesa College
Boseko Lokombo,Boseko,Lokombo,Boseko,SF,00-0033186,2475164,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vkbouwvo067p9zfedwzh",LB,DEV,0,1990-10-15,Oregon
Bosley Allen,Bosley,Allen,,SF,00-0021665,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fym77xitrqhgruzqlnqd",WR,RES,15,1980-06-07,Sam Houston State
Brandon Aiyuk,Brandon,Aiyuk,Brandon,SF,00-0036261,4360438,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/avzzxycxyculxxqce5k7",WR,NWT,11,1998-03-17,Arizona State; Sierra JC
Brandon Carswell,Brandon,Carswell,,SF,00-0029120,15289,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vtwqx3nm8ovcbgomoydm",WR,RES,13,1989-05-22,USC
Brandon Doman,Brandon,Doman,,SF,00-0021276,,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/a7dj1fp7wpnuloy6nay9",QB,ACT,11,1976-12-29,BYU
Brandon Jones,Brandon,Jones,,SF,00-0023531,8510,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvnsrddaiqfsorg2dpdf",WR,ACT,81,1982-10-06,Oklahoma
Brandon Lloyd,Brandon,Lloyd,,SF,00-0022097,4582,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ljx2jldvqmlkncplteve",WR,ACT,84,1981-07-05,Illinois
Brandon Parker,Brandon,Parker,Brandon,SF,00-0034763,3072292,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s3cp5zcmlnrolrof84aq",OT,ACT,60,1995-10-21,North Carolina A&T
Brandon Whiting,Brandon,Whiting,,SF,00-0017594,1511,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/voqspr1mav7wwkcgmmns",DE,RES,94,1976-07-30,California
